file,msg,msg_zh,source,msg_id,cutscene_source,wem_id,deprecated,msg_id_number
/@/ogg/421638271.ogg,I appreciate the help in battle.,感谢你在那场战斗出手相助。,Needle Knight Leda,1180801010,,421638271.wem,,1180801010
/@/ogg/273054341.ogg,"Ah, there you are.",……啊，是你。,Needle Knight Leda,1180810000,,273054341.wem,,1180810000
/@/ogg/633674871.ogg,"I owe you for your help in battle, once again.",感谢再次出手相助。,Needle Knight Leda,1180810010,,633674871.wem,,1180810010
/@/ogg/1070288299.ogg,None can deny Sir Ansbach was truly a great man.,……安帕赫是位非常杰出的人物。,Needle Knight Leda,1180810020,,1070288299.wem,,1180810020
/@/ogg/23129341.ogg,"We can be proud, that we were the last opponents he ever faced.",那位先生最后的对手是我们，一起感到荣幸吧。,Needle Knight Leda,1180810030,,23129341.wem,,1180810030
/@/ogg/521677298.ogg,I appreciate the help in battle.,感谢你在那场战斗出手相助。,Needle Knight Leda,1180811010,,521677298.wem,,1180811010
/@/ogg/928455680.ogg,"You are an odd one, aren't you.",……话说回来，你很奇特。,Needle Knight Leda,1180900000,,928455680.wem,,1180900000
/@/ogg/491560500.ogg,"The enchantment is broken, and yet you alone appear completely unchanged.",魅惑失效之后，只有你看起来没有任何变化。,Needle Knight Leda,1180900010,,491560500.wem,,1180900010
/@/ogg/172956221.ogg,As if nothing was ever cast upon you.,……仿佛从一开始，你就不受魅惑影响。,Needle Knight Leda,1180900020,,172956221.wem,,1180900020
/@/ogg/754547224.ogg,...,……,Needle Knight Leda,1180900030,,754547224.wem,,1180900030
/@/ogg/483325527.ogg,No matter.,……嗯，没关系。,Needle Knight Leda,1180900040,,483325527.wem,,1180900040
/@/ogg/249510807.ogg,"If you found your way here, it was because Kindly Miquella wished it so.",你会来到这里，想必是米凯拉大人希望如此。,Needle Knight Leda,1180900050,,249510807.wem,,1180900050
/@/ogg/975450372.ogg,But I am afraid this is our farewell.,……接下来，会有一阵子不会见面。,Needle Knight Leda,1180900060,,975450372.wem,,1180900060
/@/ogg/868215757.ogg,"When next we meet, let it be under the eyes of Miquella the Kind.",之后在米凯拉大人身边会合吧。,Needle Knight Leda,1180900070,,868215757.wem,,1180900070
/@/ogg/657902491.ogg,"Good bye, comrade.",……对吧？我的战友。,Needle Knight Leda,1180900080,,657902491.wem,,1180900080
/@/ogg/481735212.ogg,"I'm afraid this is our farewell, comrade.",……战友啊，接下来会有一阵子不会见面。,Needle Knight Leda,1180910000,,481735212.wem,,1180910000
/@/ogg/182729337.ogg,"When next we meet, let it be under the eyes of Miquella the Kind.",之后在米凯拉大人身边会合吧。,Needle Knight Leda,1180910010,,182729337.wem,,1180910010
/@/ogg/419930528.ogg,"Ah, I thought I'd see you here.",……好久不见。,Needle Knight Leda,1181000000,,419930528.wem,,1181000000
/@/ogg/700545137.ogg,It's been quite some time.,你果然还是来了。,Needle Knight Leda,1181000010,,700545137.wem,,1181000010
/@/ogg/202227781.ogg,...,……,Needle Knight Leda,1181000020,,202227781.wem,,1181000020
/@/ogg/888074201.ogg,"It was never Kindly Miquella, was it? The Erdtree was leading you all along.",……引导你的不是米凯拉大人，而是黄金树吧？,Needle Knight Leda,1181000030,,888074201.wem,,1181000030
/@/ogg/833897017.ogg,So that you might ascend to lordship.,而你是要成为王的人。,Needle Knight Leda,1181000040,,833897017.wem,,1181000040
/@/ogg/133601753.ogg,Why come to these lands to begin with?,既然如此，你是为了什么来到这里？,Needle Knight Leda,1181000050,,133601753.wem,,1181000050
/@/ogg/38351367.ogg,"I suppose it must be what his Eminence, or perhaps the Erdtree, desired all along?",……难道是米凯拉大人，还是黄金树希望──,Needle Knight Leda,1181000060,,38351367.wem,,1181000060
/@/ogg/343659672.ogg,"The clashing of the favoured lords, such that one would prevail?",让王者相会，一决高下？,Needle Knight Leda,1181000070,,343659672.wem,,1181000070
/@/ogg/3260048.ogg,So be it.,……嗯，无所谓。,Needle Knight Leda,1181000080,,3260048.wem,,1181000080
/@/ogg/571228778.ogg,"If you insist upon facing Miquella the Kind,",任何想往前走，到米凯拉大人身边的，,Needle Knight Leda,1181000090,,571228778.wem,,1181000090
/@/ogg/886126478.ogg,"Then I will run you through, whoever you might be.",我都会用剑制裁。,Needle Knight Leda,1181000100,,886126478.wem,,1181000100
/@/ogg/213537818.ogg,Don't tarry now.,我等你。,Needle Knight Leda,1181000110,,213537818.wem,,1181000110
/@/ogg/370557929.ogg,Worthy hornsent. I will dispose of you.,……角人，我要除掉你。,Needle Knight Leda,1181100000,,370557929.wem,,1181100000
/@/ogg/762003815.ogg,Before your thirst for revenge beckons our undoing.,你的复仇之心，太过危险。,Needle Knight Leda,1181100010,,762003815.wem,,1181100010
/@/ogg/167265482.ogg,I can no longer trust your word.,我无法再相信你。,Needle Knight Leda,1181100020,,167265482.wem,,1181100020
/@/ogg/912700049.ogg,What a surprise. That you should join me here.,……没想到你会来，真意外。,Needle Knight Leda,1181110000,,912700049.wem,,1181110000
/@/ogg/765389915.ogg,I am pleased. Now go and make yourself useful.,我很开心，要麻烦你了。,Needle Knight Leda,1181110010,,765389915.wem,,1181110010
/@/ogg/196620620.ogg,Kindly Miquella never betrays a vow.,……米凯拉大人不会毁约。,Needle Knight Leda,1181120000,,196620620.wem,,1181120000
/@/ogg/526992727.ogg,Go. Your family awaits you.,去吧，到你家人身边。,Needle Knight Leda,1181120010,,526992727.wem,,1181120010
/@/ogg/61884598.ogg,Y-You have bested me.,……呜，太大意了。,Needle Knight Leda,1181130000,,61884598.wem,,1181130000
/@/ogg/47134363.ogg,Only...,不过……,Needle Knight Leda,1181130010,,47134363.wem,,1181130010
/@/ogg/368636252.ogg,Worthy hornsent. I will dispose of you.,……角人，我要除掉你。,Needle Knight Leda,1181140000,,368636252.wem,,1181140000
/@/ogg/946357086.ogg,Before your thirst for revenge beckons our undoing.,你的复仇之心，太过危险。,Needle Knight Leda,1181140010,,946357086.wem,,1181140010
/@/ogg/464752329.ogg,I can no longer trust your word.,我无法再相信你。,Needle Knight Leda,1181140020,,464752329.wem,,1181140020
/@/ogg/59443625.ogg,Have you been taken in by the plight of the hornsent?,……你这是同情角人的遭遇？,Needle Knight Leda,1181150000,,59443625.wem,,1181150000
/@/ogg/310018084.ogg,Foolish...,真是愚昧。,Needle Knight Leda,1181150010,,310018084.wem,,1181150010
/@/ogg/457737432.ogg,"But hardly unexpected. Man is a compassionate animal, for better or worse.",不过，也算合理。毕竟是人之常情。,Needle Knight Leda,1181150020,,457737432.wem,,1181150020
/@/ogg/456196458.ogg,UnkText,,Needle Knight Leda,1181160000,,456196458.wem,,1181160000
/@/ogg/907159243.ogg,I expected things to end differently with you.,……还以为最后会是不一样的结局。,Needle Knight Leda,1181165000,,907159243.wem,,1181165000
/@/ogg/816633413.ogg,What a pity.,真可惜。,Needle Knight Leda,1181165010,,816633413.wem,,1181165010
/@/ogg/337420409.ogg,Urgh! You have bested me.,……呜，太大意了。,Needle Knight Leda,1181170000,,337420409.wem,,1181170000
/@/ogg/121596361.ogg,"A single betrayal, enough to turn the tides...",有你替他撑腰，对我实在太不利。,Needle Knight Leda,1181170010,,121596361.wem,,1181170010
/@/ogg/962355197.ogg,"Unfortunate. But I will leave you be, for now.",……没办法，这次就先撤退。,Needle Knight Leda,1181170020,,962355197.wem,,1181170020
/@/ogg/18236767.ogg,Sir Ansbach. I will dispose of you.,……安帕赫，我要除掉你。,Needle Knight Leda,1181200000,,18236767.wem,,1181200000
/@/ogg/860012135.ogg,I find that I have a new apprehension—,因为我很担心──,Needle Knight Leda,1181200010,,860012135.wem,,1181200010
/@/ogg/140234195.ogg,Your ambivalence. And exactly where it might lead you...,当你走过仿徨之后，会给出什么答案。,Needle Knight Leda,1181200020,,140234195.wem,,1181200020
/@/ogg/518530630.ogg,"You've come again, have you.",……你过来了啊。,Needle Knight Leda,1181210000,,518530630.wem,,1181210000
/@/ogg/1038645598.ogg,Thank you. Now go and make yourself useful.,谢谢你，要再麻烦你了。,Needle Knight Leda,1181210010,,1038645598.wem,,1181210010
/@/ogg/521196937.ogg,"Well, fancy meeting you here.",……没想到你会来。,Needle Knight Leda,1181220000,,521196937.wem,,1181220000
/@/ogg/77694038.ogg,I am pleased. Now go and make yourself useful.,我很开心，要麻烦你了。,Needle Knight Leda,1181220010,,77694038.wem,,1181220010
/@/ogg/1038385374.ogg,Thank you for all that you have done.,……感谢你一直以来的付出。,Needle Knight Leda,1181230000,,1038385374.wem,,1181230000
/@/ogg/318152969.ogg,Sir Ansbach.,安帕赫。,Needle Knight Leda,1181230010,,318152969.wem,,1181230010
/@/ogg/747643066.ogg,You are a force of nature...,……果然棘手。,Needle Knight Leda,1181240000,,747643066.wem,,1181240000
/@/ogg/213683577.ogg,Only...,不过……,Needle Knight Leda,1181240010,,213683577.wem,,1181240010
/@/ogg/20398985.ogg,Sir Ansbach. I will dispose of you.,……安帕赫，我要除掉你。,Needle Knight Leda,1181250000,,20398985.wem,,1181250000
/@/ogg/52380869.ogg,I find that I have a new apprehension—,因为我很担心──,Needle Knight Leda,1181250010,,52380869.wem,,1181250010
/@/ogg/472226181.ogg,Your ambivalence. And exactly where it might lead you.,当你走过仿徨之后，会给出什么答案。,Needle Knight Leda,1181250020,,472226181.wem,,1181250020
/@/ogg/926897619.ogg,"So you've chosen your side, have you.",……你站在那一边啊。,Needle Knight Leda,1181260000,,926897619.wem,,1181260000
/@/ogg/943053578.ogg,Despite having no debt to the Lord of Blood.,你对鲜血君王，也没有任何义务。,Needle Knight Leda,1181260010,,943053578.wem,,1181260010
/@/ogg/320511737.ogg,I suppose it was Sir Ansbach who won you over.,所以是因为安帕赫的品德？,Needle Knight Leda,1181260020,,320511737.wem,,1181260020
/@/ogg/212020108.ogg,Fine. One more heart for my blade to skewer.,……嗯，没关系。用剑制裁就对了。,Needle Knight Leda,1181260030,,212020108.wem,,1181260030
/@/ogg/101849248.ogg,With this battle I send you on. It was an honour.,……和你之间的战斗，\n我会放在心底，引以为傲。,Needle Knight Leda,1181270000,,101849248.wem,,1181270000
/@/ogg/360140875.ogg,"Now, go.",放心地走吧。,Needle Knight Leda,1181270010,,360140875.wem,,1181270010
/@/ogg/322178207.ogg,Perhaps I should have known.,……要一次对上你们两个人，,Needle Knight Leda,1181280000,,322178207.wem,,1181280000
/@/ogg/365990713.ogg,Not to challenge the two of you alone.,还是太勉强了。,Needle Knight Leda,1181280010,,365990713.wem,,1181280010
/@/ogg/7509118.ogg,"I take my leave, for now.",……这次就先撤退。,Needle Knight Leda,1181280020,,7509118.wem,,1181280020
/@/ogg/89014710.ogg,Don't you dare approach Miquella the Kind.,不要靠近米凯拉大人。,Needle Knight Leda,1181300000,,89014710.wem,,1181300000
/@/ogg/261400373.ogg,"Needle Knight Leda, Dryleaf Dane, and our allies...",“金针骑士”蕾妲、“落叶”丹恩，再加上我等的诸位同伴，,Needle Knight Leda,1181300010,,261400373.wem,,1181300010
/@/ogg/477766616.ogg,Will never allow this.,不会放过你们。,Needle Knight Leda,1181300020,,477766616.wem,,1181300020
/@/ogg/747673017.ogg,Will never allow this.,不会放过你。,Needle Knight Leda,1181300050,,747673017.wem,,1181300050
/@/ogg/1015852163.ogg,"Needle Knight Leda, Dryleaf Dane, and our ally...",“金针骑士”蕾妲、“落叶”丹恩，再加上我等的同伴，,Needle Knight Leda,1181302040,,1015852163.wem,,1181302040
/@/ogg/507746209.ogg,Don't you dare approach Miquella the Kind.,不要靠近米凯拉大人。,Needle Knight Leda,1181310000,,507746209.wem,,1181310000
/@/ogg/59759662.ogg,Needle Knight Leda and Dryleaf Dane...,“金针骑士”蕾妲、“落叶”丹恩，,Needle Knight Leda,1181310010,,59759662.wem,,1181310010
/@/ogg/1003404726.ogg,Will never allow this.,不会放过你们。,Needle Knight Leda,1181310020,,1003404726.wem,,1181310020
/@/ogg/652699815.ogg,Will never allow this.,不会放过你。,Needle Knight Leda,1181310050,,652699815.wem,,1181310050
/@/ogg/619599960.ogg,I am sorry.,……真的很抱歉。,Needle Knight Leda,1181320000,,619599960.wem,,1181320000
/@/ogg/137090142.ogg,For speaking to you as a compatriot.,那时候，在干枯手臂的前面，,Needle Knight Leda,1181320010,,137090142.wem,,1181320010
/@/ogg/848549332.ogg,When we stood before the withered arm.,自顾自地认为你是同伴。,Needle Knight Leda,1181320020,,848549332.wem,,1181320020
/@/ogg/689242820.ogg,"By way of apology, I will reveal the marrow of my sword.",……为表歉意，我会展现剑术的精髓──,Needle Knight Leda,1181330000,,689242820.wem,,1181330000
/@/ogg/955900166.ogg,"Its needles, that will stitch you into death.",针，让死亡与你紧紧相系。,Needle Knight Leda,1181330010,,955900166.wem,,1181330010
/@/ogg/161091853.ogg,I can't fathom your convictions.,……我实在不能理解。,Needle Knight Leda,1181340000,,161091853.wem,,1181340000
/@/ogg/373245468.ogg,"After knowing Kindly Miquella, what remains to pledge to your Lord of Blood?",知道米凯拉大人之后，\n为什么还有对鲜血君王效忠的想法？,Needle Knight Leda,1181340010,,373245468.wem,,1181340010
/@/ogg/500732616.ogg,Thiollier.,……休里耶。,Needle Knight Leda,1181350000,,500732616.wem,,1181350000
/@/ogg/623735354.ogg,I seem to have made a poor judgement.,看来是我误判了──,Needle Knight Leda,1181350010,,623735354.wem,,1181350010
/@/ogg/392093286.ogg,"About you. Or perhaps, St. Trina.",误判你的立场，或者该说，托莉娜大人的立场。,Needle Knight Leda,1181350020,,392093286.wem,,1181350020
/@/ogg/853539980.ogg,With this battle I send you on. It was an honour to face a worthy lord.,……和王者之间的战斗，\n我会放在心底，引以为傲。,Needle Knight Leda,1181360000,,853539980.wem,,1181360000
/@/ogg/732573036.ogg,"Now, go.",放心地走吧。,Needle Knight Leda,1181360010,,732573036.wem,,1181360010
/@/ogg/833197322.ogg,Kindly Miquella...,……米凯拉大人。,Needle Knight Leda,1181370000,,833197322.wem,,1181370000
/@/ogg/29246496.ogg,Make the world... A gentler place...,请您让世界、更加温柔……,Needle Knight Leda,1181370010,,29246496.wem,,1181370010
/@/ogg/354801754.ogg,"Oh, hello there.",……那个，你好。,Thiollier,1190100000,,354801754.wem,,1190100000
/@/ogg/519719215.ogg,Are you the Tarnished?,请问你是褪色者吗？,Thiollier,1190100010,,519719215.wem,,1190100010
/@/ogg/383250978.ogg,Lady Leda spoke of you.,我听蕾妲大人说过，,Thiollier,1190100020,,383250978.wem,,1190100020
/@/ogg/851901888.ogg,"Another Tarnished, guided here by Miquella the Kind.",说除了我之外，还有其他受米凯拉大人引导的褪色者。,Thiollier,1190100030,,851901888.wem,,1190100030
/@/ogg/631271243.ogg,My name is Thiollier.,我叫作休里耶。,Thiollier,1190100040,,631271243.wem,,1190100040
/@/ogg/1014999595.ogg,"I, too, am Tarnished, and here on Kindly Miquella's account.",和你一样是褪色者，一样受到米凯拉大人引导。,Thiollier,1190100050,,1014999595.wem,,1190100050
/@/ogg/87861350.ogg,"So, well...",那个……,Thiollier,1190100060,,87861350.wem,,1190100060
/@/ogg/733431388.ogg,"Here's to new beginnings, I suppose.",之后，请多关照了。,Thiollier,1190100070,,733431388.wem,,1190100070
/@/ogg/1021505772.ogg,"Um, I'm sorry...",……嗯，那个……,Thiollier,1190200000,,1021505772.wem,,1190200000
/@/ogg/327677805.ogg,"But, well, I'm not much good at anything, is all.",对不起，我没什么能力。,Thiollier,1190200010,,327677805.wem,,1190200010
/@/ogg/346226224.ogg,I'm as weak as a kitten and thick as two planks.,既没有力气，也不够聪明。,Thiollier,1190200020,,346226224.wem,,1190200020
/@/ogg/480024977.ogg,I've always been this way...since the very day I was born.,要自白这种事很丢脸，\n但我生来就是这副德行。,Thiollier,1190200030,,480024977.wem,,1190200030
/@/ogg/505508922.ogg,I'm afraid the only thing I’m proficient in is...is poison...,……说起我在行的，都是和毒相关的事情。,Thiollier,1190200040,,505508922.wem,,1190200040
/@/ogg/223732175.ogg,Sorry...,对不起。,Thiollier,1190200050,,223732175.wem,,1190200050
/@/ogg/156561918.ogg,UnkText,,Thiollier,1190200060,,156561918.wem,,1190200060
/@/ogg/161619221.ogg,UnkText,,Thiollier,1190200070,,161619221.wem,,1190200070
/@/ogg/1041619790.ogg,UnkText,,Thiollier,1190200080,,1041619790.wem,,1190200080
/@/ogg/352203592.ogg,"So, um, what can I help you with?",……那个，有什么事吗？,Thiollier,1190210000,,352203592.wem,,1190210000
/@/ogg/514849995.ogg,Um...,……那个。,Thiollier,1190220000,,514849995.wem,,1190220000
/@/ogg/461456129.ogg,Just give me the word if you need any more poison.,还需要毒的话，请再和我说。,Thiollier,1190220010,,461456129.wem,,1190220010
/@/ogg/288987109.ogg,"Oh, what's this!",……哦，这个！,Thiollier,1190250000,,288987109.wem,,1190250000
/@/ogg/173468741.ogg,"I have to say, Sir Moore has an awfully sharp eye, doesn't he.",这是穆尔先生帮忙拿到的吧？,Thiollier,1190250010,,173468741.wem,,1190250010
/@/ogg/669772014.ogg,"It's wonderful. This ebony, as lustrous as the night sky unending.",……太棒了。这带有饱满光泽的漆黑，\n就像是不会迎来破晓的夜空。,Thiollier,1190250020,,669772014.wem,,1190250020
/@/ogg/516505756.ogg,I don't think I could ever thank him enough...,真的是非常感谢穆尔先生。,Thiollier,1190250030,,516505756.wem,,1190250030
/@/ogg/825444862.ogg,But I'll have to think of something...,……必须想想，该送什么当谢礼。,Thiollier,1190250040,,825444862.wem,,1190250040
/@/ogg/692650372.ogg,"Ahh, forgive me.",……啊，对了。,Thiollier,1190260000,,692650372.wem,,1190260000
/@/ogg/183407216.ogg,You too deserve your share of the reward.,也必须谢谢你。,Thiollier,1190260010,,183407216.wem,,1190260010
/@/ogg/289918682.ogg,I'll mix up something special.,这样就能做出很棒的东西了。,Thiollier,1190260020,,289918682.wem,,1190260020
/@/ogg/333641184.ogg,"If you find yourself...weary of the weight of this life, then just give me the word.",……要是你觉得活着很累，请和我说。,Thiollier,1190260030,,333641184.wem,,1190260030
/@/ogg/99341745.ogg,"Sleep is a balm, and eternal sleep...is an elixir.",睡眠是很美好的事情──\n如果能持续到永远，就更美好了。,Thiollier,1190260040,,99341745.wem,,1190260040
/@/ogg/198099302.ogg,Is that so?,……这样啊。,Thiollier,1190300000,,198099302.wem,,1190300000
/@/ogg/206606254.ogg,Then take this.,那请你收下这个。,Thiollier,1190300010,,206606254.wem,,1190300010
/@/ogg/1058603756.ogg,This concoction can coax even the oldest of dragons to sleep.,那是连古龙也会陷入沉睡的秘药。,Thiollier,1190300020,,1058603756.wem,,1190300020
/@/ogg/540606479.ogg,"For you, it will grant the sweetest slumber...",一定能引领你进入安稳的睡眠……,Thiollier,1190300030,,540606479.wem,,1190300030
/@/ogg/793768707.ogg,...for all eternity.,直到永远。,Thiollier,1190300040,,793768707.wem,,1190300040
/@/ogg/195806909.ogg,"Oh, umm...",……那个，嗯……,Thiollier,1190400000,,195806909.wem,,1190400000
/@/ogg/354355908.ogg,Are you not affected? Even with the spell broken?,魅惑失效了，那个，你没事吗？,Thiollier,1190400010,,354355908.wem,,1190400010
/@/ogg/758239647.ogg,I'm feeling rather lost. Haunted by memories.,我撑不下去了，因为我想起来了。,Thiollier,1190400020,,758239647.wem,,1190400020
/@/ogg/376909406.ogg,Of St. Trina. Her visage. Her scent. The lure of velvety sleep.,我想起托莉娜大人──\n想起了她的身影、香气，还有那深沉酣眠的诱惑。,Thiollier,1190400030,,376909406.wem,,1190400030
/@/ogg/717948001.ogg,Would Kindly Miquella chasten me?,米凯拉大人会鄙视我吗？,Thiollier,1190400040,,717948001.wem,,1190400040
/@/ogg/683405687.ogg,"For falling for St. Trina, while knowing that she was the discarded half?",我明知道大人舍弃了半身，却成为那半身的俘虏。,Thiollier,1190400050,,683405687.wem,,1190400050
/@/ogg/882797357.ogg,The problem is...I simply cannot help it.,……啊啊，我不行了。,Thiollier,1190400060,,882797357.wem,,1190400060
/@/ogg/728185176.ogg,"I would sacrifice everything, just to gaze upon her, one last time.",即使要我抛弃一切，我也想再见到托莉娜大人……,Thiollier,1190400070,,728185176.wem,,1190400070
/@/ogg/495468098.ogg,I'm feeling rather lost. Haunted by memories.,……我撑不下去了，因为我想起来了。,Thiollier,1190410000,,495468098.wem,,1190410000
/@/ogg/133840008.ogg,Of St. Trina.,想起了托莉娜大人。,Thiollier,1190410010,,133840008.wem,,1190410010
/@/ogg/401280869.ogg,"Oh, hello there.",……那个，你好。,Thiollier,1190450000,,401280869.wem,,1190450000
/@/ogg/138988983.ogg,Are you the Tarnished?,请问你是褪色者吗？,Thiollier,1190450010,,138988983.wem,,1190450010
/@/ogg/94779033.ogg,Lady Leda spoke of you.,我听蕾妲大人说过，,Thiollier,1190450020,,94779033.wem,,1190450020
/@/ogg/533657560.ogg,"Another Tarnished, guided here by Miquella the Kind.",说除了我之外，还有其他受米凯拉大人引导的褪色者。,Thiollier,1190450030,,533657560.wem,,1190450030
/@/ogg/881622997.ogg,My name is Thiollier.,我叫作休里耶。,Thiollier,1190450040,,881622997.wem,,1190450040
/@/ogg/172999141.ogg,"I, too, am Tarnished, and here on Kindly Miquella's account.",和你一样是褪色者，一样受到米凯拉大人引导。,Thiollier,1190450050,,172999141.wem,,1190450050
/@/ogg/497580297.ogg,"Oh, umm...",……那个，嗯……,Thiollier,1190450060,,497580297.wem,,1190450060
/@/ogg/892809606.ogg,Are you not affected? Even with the spell broken?,魅惑失效了，那个，你没事吗？,Thiollier,1190450070,,892809606.wem,,1190450070
/@/ogg/88867723.ogg,I'm feeling rather lost. Haunted by memories.,……我撑不下去了，因为我想起来了。,Thiollier,1190460000,,88867723.wem,,1190460000
/@/ogg/545150201.ogg,Of St. Trina. Her visage. Her scent. The lure of velvety sleep.,我想起托莉娜大人──\n想起了她的身影、香气，还有那深沉酣眠的诱惑。,Thiollier,1190460010,,545150201.wem,,1190460010
/@/ogg/279361041.ogg,Would Kindly Miquella chasten me?,米凯拉大人会鄙视我吗？,Thiollier,1190460020,,279361041.wem,,1190460020
/@/ogg/657203176.ogg,"For falling for St. Trina, while knowing that she was the discarded half?",我明知道大人舍弃了半身，却成为那半身的俘虏。,Thiollier,1190460030,,657203176.wem,,1190460030
/@/ogg/148641736.ogg,The problem is...I simply cannot help it.,……啊啊，我不行了。,Thiollier,1190460040,,148641736.wem,,1190460040
/@/ogg/275810756.ogg,"I would sacrifice everything, just to gaze upon her, one last time.",即使要我抛弃一切，我也想再见到托莉娜大人……,Thiollier,1190460050,,275810756.wem,,1190460050
/@/ogg/197322354.ogg,"Umm, oh...",……那个，嗯……,Thiollier,1190500000,,197322354.wem,,1190500000
/@/ogg/921669520.ogg,I had something I wish to tell you.,我有一件事情想要和你说。,Thiollier,1190500010,,921669520.wem,,1190500010
/@/ogg/899418945.ogg,I'm heading south.,……我想要朝南方前进。,Thiollier,1190500020,,899418945.wem,,1190500020
/@/ogg/511322110.ogg,I've recalled something that Sir Moore said.,我想起来之前穆尔先生提过的事情。,Thiollier,1190500030,,511322110.wem,,1190500030
/@/ogg/451036818.ogg,He discovered deep-purple water lilies blooming on the southern shore.,据说在南方海岸，盛开着深紫色的睡莲。,Thiollier,1190500040,,451036818.wem,,1190500040
/@/ogg/65025153.ogg,That must be where St. Trina was left to wither away.,……托莉娜大人肯定是被丢弃在那里。,Thiollier,1190500050,,65025153.wem,,1190500050
/@/ogg/89689475.ogg,I'm heading south.,……我想要朝南方前进。,Thiollier,1190510000,,89689475.wem,,1190510000
/@/ogg/646822311.ogg,To the shore Sir Moore mentioned.,去穆尔先生提过的海岸。,Thiollier,1190510010,,646822311.wem,,1190510010
/@/ogg/75593279.ogg,Are...are you certain of this?,……你、你是说真的吗？,Thiollier,1190600000,,75593279.wem,,1190600000
/@/ogg/665435747.ogg,Is this all a plot to make a mockery of me?,你不是想骗我，趁机嘲笑我吧？,Thiollier,1190600010,,665435747.wem,,1190600010
/@/ogg/61648227.ogg,...,……,Thiollier,1190600020,,61648227.wem,,1190600020
/@/ogg/323003277.ogg,"Oh, heavens, what am I saying. Forgive me.",……呃，没有，没事。对不起。,Thiollier,1190600030,,323003277.wem,,1190600030
/@/ogg/689230755.ogg,You deserve my deepest gratitude.,谢谢你。,Thiollier,1190600040,,689230755.wem,,1190600040
/@/ogg/117140467.ogg,I will make the journey.,……我会去看看。,Thiollier,1190600050,,117140467.wem,,1190600050
/@/ogg/942887497.ogg,"To the southern coast, as you say. To venture into the depths of the fissure.",去南方海岸的裂缝底部，就照你说的。,Thiollier,1190600060,,942887497.wem,,1190600060
/@/ogg/818072384.ogg,I will make the journey.,……我会去看看。,Thiollier,1190610000,,818072384.wem,,1190610000
/@/ogg/87187263.ogg,"To the southern coast, as you say. To venture into the depths of the fissure.",去南方海岸的裂缝底部，就照你说的。,Thiollier,1190610010,,87187263.wem,,1190610010
/@/ogg/806739397.ogg,St. Trina...,……托莉娜大人。,Thiollier,1190700000,,806739397.wem,,1190700000
/@/ogg/14274943.ogg,"Oh, St. Trina...",啊，托莉娜大人。,Thiollier,1190700010,,14274943.wem,,1190700010
/@/ogg/939826233.ogg,What velvety ambrosia is this?,您的毒，还有那甜美的酣眠，,Thiollier,1190700020,,939826233.wem,,1190700020
/@/ogg/73011833.ogg,"Your poison, and the sweet sleep that follows.",竟然已经熟成到这么深的颜色。,Thiollier,1190700030,,73011833.wem,,1190700030
/@/ogg/934783394.ogg,"Oh, please, let me hear your voice...",……啊啊，请您出声，对我说话吧。,Thiollier,1190700040,,934783394.wem,,1190700040
/@/ogg/376154465.ogg,"Ah, hello.",……啊，是你。,Thiollier,1190800000,,376154465.wem,,1190800000
/@/ogg/925894164.ogg,Thank you for your help.,刚才谢谢你的帮忙。,Thiollier,1190800010,,925894164.wem,,1190800010
/@/ogg/568065346.ogg,"Without it, I wouldn't have seen St. Trina again.",我才能像这样，见到托莉娜大人……,Thiollier,1190800020,,568065346.wem,,1190800020
/@/ogg/698171372.ogg,I'm drifting off in the sea of her poison.,……我现在沉浸在、托莉娜大人的毒之中。,Thiollier,1190800030,,698171372.wem,,1190800030
/@/ogg/850745779.ogg,"Soon, I will hear her voice.",想在半梦半醒之间，听见她失去的声音。,Thiollier,1190800040,,850745779.wem,,1190800040
/@/ogg/931792289.ogg,Let me be. I won't be long.,……请稍待片刻，不要阻止我……,Thiollier,1190800050,,931792289.wem,,1190800050
/@/ogg/750756977.ogg,"Ah, hello.",……啊，是你。,Thiollier,1190810000,,750756977.wem,,1190810000
/@/ogg/887888431.ogg,Thank you. It was all just as you said.,谢谢你，你说的话都是真的。,Thiollier,1190810010,,887888431.wem,,1190810010
/@/ogg/872094338.ogg,"To think, without your guidance, I wouldn't have seen St. Trina again.",多亏有你，我才能像这样，见到托莉娜大人……,Thiollier,1190810020,,872094338.wem,,1190810020
/@/ogg/856475359.ogg,I'm drifting off in the sea of her poison.,……我现在沉浸在、托莉娜大人的毒之中。,Thiollier,1190810030,,856475359.wem,,1190810030
/@/ogg/673215745.ogg,"Soon, I will hear her voice.",想在半梦半醒之间，听见她失去的声音。,Thiollier,1190810040,,673215745.wem,,1190810040
/@/ogg/471351992.ogg,Let me be. I won't be long.,……请稍待片刻，不要阻止我……,Thiollier,1190810050,,471351992.wem,,1190810050
/@/ogg/498086433.ogg,"Ahh, then you, too, must have paid a visit...",……啊，你也来了。,Thiollier,1190820000,,498086433.wem,,1190820000
/@/ogg/442191647.ogg,To St. Trina's garden of deepest purple.,这里是托莉娜大人的深紫花园。,Thiollier,1190820010,,442191647.wem,,1190820010
/@/ogg/25736186.ogg,I'm drifting off in the sea of her poison.,……我现在沉浸在、托莉娜大人的毒之中。,Thiollier,1190820020,,25736186.wem,,1190820020
/@/ogg/509663571.ogg,"Soon, I will hear her voice.",想在半梦半醒之间，听见她失去的声音。,Thiollier,1190820030,,509663571.wem,,1190820030
